transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0068116,C017815,56+,Female,Atlanta,VIP,P9572,Toys,104.13,10,93.72,1,93.72,Credit Card,2025-11-29,8,1,0
T0068117,C006727,36-45,Female,San Francisco,New,P4595,Books,60.87,10,54.78,1,54.78,Credit Card,2025-11-25,8,0,0
T0068118,C022454,36-45,Female,Miami,Loyal,P6147,Groceries,91.92,20,73.54,1,73.54,Cash,2025-11-28,7,0,1
T0068119,C016704,26-35,Male,Miami,VIP,P7560,Electronics,2427.3,30,1699.11,1,1699.11,Credit Card,2025-11-27,22,0,0
T0068120,C028387,46-55,Other,Atlanta,VIP,P2869,Clothing,42.5,25,31.88,1,31.88,Cash,2025-11-28,12,0,1
T0068121,C016463,26-35,Other,Atlanta,Loyal,P7698,Clothing,261.54,25,196.16,1,196.16,Debit Card,2025-11-30,23,1,0
T0068122,C012000,56+,Female,Atlanta,New,P4072,Clothing,46.58,15,39.59,1,39.59,Credit Card,2025-11-28,18,0,1
T0068123,C010173,18-25,Female,Dallas,New,P9016,Beauty,117.43,35,76.33,1,76.33,Mobile Wallet,2025-11-24,19,0,0
T0068124,C023853,36-45,Male,Chicago,VIP,P5162,Footwear,89.58,35,58.23,1,58.23,Mobile Wallet,2025-11-25,21,0,0
T0068125,C024235,46-55,Female,Houston,New,P4943,Footwear,249.21,15,211.83,2,423.66,Cash,2025-11-26,3,0,0
T0068126,C009128,46-55,Male,Dallas,Returning,P5655,Electronics,1607.22,35,1044.69,4,4178.76,Credit Card,2025-11-28,19,0,1
T0068127,C008941,26-35,Female,Houston,New,P2191,Groceries,52.11,30,36.48,1,36.48,Debit Card,2025-11-26,16,0,0
T0068128,C032727,18-25,Female,Phoenix,Returning,P5454,Beauty,117.52,20,94.02,2,188.04,Gift Card,2025-11-27,3,0,0
T0068129,C004850,46-55,Female,Dallas,Returning,P4025,Groceries,79.22,40,47.53,2,95.06,Cash,2025-11-24,19,0,0
T0068130,C012012,18-25,Male,Houston,Returning,P9447,Accessories,201.41,50,100.7,2,201.4,PayPal,2025-11-29,21,1,0
T0068131,C000619,26-35,Male,New York,New,P9669,Books,14.3,35,9.3,1,9.3,Debit Card,2025-12-01,6,0,0
T0068132,C030823,26-35,Female,Atlanta,Returning,P5351,Footwear,101.12,40,60.67,1,60.67,Mobile Wallet,2025-12-01,5,0,0
T0068133,C019834,36-45,Male,San Francisco,Loyal,P9947,Home & Kitchen,378.88,10,340.99,1,340.99,PayPal,2025-11-26,9,0,0
T0068134,C018012,56+,Other,Los Angeles,Returning,P5976,Home & Kitchen,424.31,15,360.66,1,360.66,PayPal,2025-11-30,12,1,0
T0068135,C005126,46-55,Other,San Francisco,Loyal,P4193,Sports,207.18,25,155.38,1,155.38,Debit Card,2025-11-27,15,0,0
T0068136,C006917,46-55,Female,Chicago,New,P3649,Footwear,323.47,50,161.74,4,646.96,Credit Card,2025-11-29,5,1,0
T0068137,C019242,56+,Other,Chicago,Loyal,P9619,Footwear,31.19,35,20.27,1,20.27,PayPal,2025-11-30,5,1,0
T0068138,C033952,18-25,Female,New York,Returning,P6885,Books,36.23,30,25.36,3,76.08,Gift Card,2025-11-29,0,1,0
T0068139,C025224,36-45,Other,Phoenix,New,P7702,Electronics,1152.68,40,691.61,1,691.61,Debit Card,2025-11-24,12,0,0
T0068140,C010723,18-25,Other,Chicago,Returning,P4550,Home & Kitchen,715.0,35,464.75,1,464.75,Gift Card,2025-11-25,10,0,0
T0068141,C031909,36-45,Other,Phoenix,Returning,P5541,Electronics,2491.78,30,1744.25,1,1744.25,Cash,2025-11-24,13,0,0
T0068142,C033309,18-25,Female,Atlanta,Loyal,P9055,Toys,129.96,20,103.97,1,103.97,Mobile Wallet,2025-12-01,21,0,0
T0068143,C012396,26-35,Male,Miami,Returning,P3247,Accessories,46.83,25,35.12,1,35.12,Cash,2025-12-01,21,0,0
T0068144,C008596,56+,Male,Seattle,New,P7481,Footwear,149.75,15,127.29,2,254.58,Cash,2025-11-26,19,0,0
T0068145,C033038,18-25,Other,Chicago,Returning,P9751,Clothing,236.2,15,200.77,2,401.54,PayPal,2025-11-25,14,0,0
T0068146,C018724,46-55,Other,Miami,Returning,P7058,Books,95.91,50,47.96,1,47.96,Debit Card,2025-11-28,9,0,1
T0068147,C021177,56+,Male,Los Angeles,New,P3267,Sports,502.97,15,427.52,1,427.52,Cash,2025-11-29,10,1,0
T0068148,C012612,36-45,Male,Dallas,Loyal,P8790,Home & Kitchen,635.62,35,413.15,1,413.15,Debit Card,2025-11-25,19,0,0
T0068149,C034130,56+,Male,Miami,Returning,P2683,Footwear,211.23,35,137.3,1,137.3,Gift Card,2025-11-28,1,0,1
T0068150,C007564,26-35,Other,Houston,Returning,P7456,Footwear,118.69,35,77.15,1,77.15,Credit Card,2025-11-27,22,0,0
T0068151,C010848,26-35,Female,Atlanta,VIP,P8599,Electronics,1013.04,25,759.78,1,759.78,Cash,2025-11-28,17,0,1
T0068152,C008180,18-25,Female,Miami,New,P4449,Toys,120.79,40,72.47,1,72.47,PayPal,2025-11-29,10,1,0
T0068153,C028445,18-25,Other,Dallas,Loyal,P1578,Home & Kitchen,659.13,50,329.56,4,1318.24,Mobile Wallet,2025-11-27,9,0,0
T0068154,C028436,18-25,Female,Los Angeles,Returning,P7661,Footwear,301.31,15,256.11,1,256.11,Mobile Wallet,2025-11-30,15,1,0
T0068155,C003750,26-35,Other,Atlanta,Returning,P7372,Sports,51.68,25,38.76,1,38.76,Cash,2025-11-28,8,0,1
T0068156,C017663,36-45,Male,Los Angeles,Returning,P6246,Beauty,231.9,25,173.92,2,347.84,Mobile Wallet,2025-11-30,2,1,0
T0068157,C000784,36-45,Other,Chicago,VIP,P1547,Accessories,439.09,20,351.27,2,702.54,Debit Card,2025-11-25,0,0,0
T0068158,C001795,56+,Male,New York,New,P1932,Footwear,199.83,15,169.86,1,169.86,PayPal,2025-11-27,16,0,0
T0068159,C014755,36-45,Other,Seattle,New,P9432,Footwear,245.39,40,147.23,1,147.23,PayPal,2025-11-27,4,0,0
T0068160,C027719,46-55,Male,Atlanta,New,P5269,Groceries,163.54,20,130.83,2,261.66,Debit Card,2025-11-29,4,1,0
T0068161,C029430,46-55,Other,Dallas,New,P7467,Sports,481.86,25,361.4,1,361.4,Credit Card,2025-11-25,23,0,0
T0068162,C002746,18-25,Other,Phoenix,New,P7211,Beauty,156.79,40,94.07,1,94.07,Mobile Wallet,2025-11-27,6,0,0
T0068163,C004343,36-45,Male,New York,New,P7572,Electronics,2402.39,25,1801.79,1,1801.79,Mobile Wallet,2025-11-26,7,0,0
T0068164,C030807,46-55,Male,Seattle,Loyal,P1837,Beauty,214.34,10,192.91,1,192.91,PayPal,2025-11-26,2,0,0
T0068165,C009493,26-35,Female,Los Angeles,Returning,P1939,Accessories,23.49,10,21.14,3,63.42,Credit Card,2025-12-01,17,0,0
T0068166,C004992,18-25,Other,Atlanta,Loyal,P5479,Electronics,1469.2,20,1175.36,4,4701.44,Mobile Wallet,2025-11-27,15,0,0
T0068167,C024091,56+,Male,Houston,Loyal,P5407,Footwear,41.29,10,37.16,1,37.16,Cash,2025-11-24,18,0,0
T0068168,C005690,56+,Male,Los Angeles,Returning,P6890,Toys,126.92,35,82.5,2,165.0,Cash,2025-11-24,2,0,0
T0068169,C034941,36-45,Other,Los Angeles,Loyal,P4277,Footwear,51.05,10,45.94,2,91.88,Debit Card,2025-11-27,16,0,0
T0068170,C017318,56+,Female,San Francisco,Loyal,P7483,Groceries,89.51,10,80.56,1,80.56,Mobile Wallet,2025-11-30,2,1,0
T0068171,C030548,46-55,Other,Houston,Loyal,P3810,Toys,99.47,30,69.63,2,139.26,PayPal,2025-11-25,8,0,0
T0068172,C018549,26-35,Female,Chicago,Returning,P4146,Clothing,271.82,25,203.86,1,203.86,Debit Card,2025-11-27,17,0,0
T0068173,C016974,18-25,Other,Chicago,VIP,P9916,Clothing,264.21,25,198.16,3,594.48,Mobile Wallet,2025-12-01,13,0,0
T0068174,C002733,26-35,Other,Atlanta,New,P8431,Books,39.36,15,33.46,1,33.46,Credit Card,2025-11-28,3,0,1
T0068175,C004070,18-25,Male,Dallas,Loyal,P1065,Toys,185.84,60,74.34,2,148.68,Debit Card,2025-11-30,14,1,0
T0068176,C003960,56+,Other,Atlanta,New,P9070,Toys,87.56,20,70.05,1,70.05,Credit Card,2025-11-27,3,0,0
T0068177,C020824,18-25,Male,Seattle,New,P5364,Electronics,890.57,35,578.87,1,578.87,Credit Card,2025-11-29,15,1,0
T0068178,C016617,26-35,Other,Dallas,VIP,P9938,Groceries,20.18,35,13.12,1,13.12,Mobile Wallet,2025-11-24,4,0,0
T0068179,C016376,26-35,Other,Houston,Returning,P1302,Groceries,164.24,50,82.12,2,164.24,Credit Card,2025-11-27,21,0,0
T0068180,C005908,18-25,Male,Phoenix,Loyal,P2841,Beauty,18.26,35,11.87,1,11.87,Mobile Wallet,2025-11-26,1,0,0
T0068181,C010603,26-35,Female,New York,New,P7884,Footwear,124.97,25,93.73,2,187.46,Mobile Wallet,2025-11-30,15,1,0
T0068182,C008327,26-35,Female,San Francisco,Returning,P8480,Books,36.34,25,27.26,1,27.26,Credit Card,2025-11-30,8,1,0
T0068183,C010706,26-35,Female,Los Angeles,New,P6885,Electronics,1393.61,40,836.17,1,836.17,Gift Card,2025-11-26,18,0,0
T0068184,C027360,56+,Other,Miami,Loyal,P6903,Sports,163.06,20,130.45,1,130.45,Gift Card,2025-11-28,11,0,1
T0068185,C019605,36-45,Male,Phoenix,New,P6446,Groceries,76.13,25,57.1,1,57.1,Mobile Wallet,2025-11-27,9,0,0
T0068186,C012175,36-45,Male,Phoenix,New,P4524,Footwear,123.11,60,49.24,1,49.24,PayPal,2025-11-29,1,1,0
T0068187,C014527,56+,Female,San Francisco,Returning,P1128,Accessories,76.65,20,61.32,2,122.64,Cash,2025-11-27,14,0,0
T0068188,C010194,26-35,Other,New York,Returning,P9849,Beauty,85.51,50,42.76,1,42.76,Debit Card,2025-11-28,8,0,1
T0068189,C028984,18-25,Female,Chicago,Returning,P4122,Home & Kitchen,909.07,40,545.44,3,1636.32,Debit Card,2025-11-30,23,1,0
T0068190,C010831,36-45,Female,San Francisco,New,P4932,Electronics,2224.44,30,1557.11,1,1557.11,Gift Card,2025-11-30,23,1,0
T0068191,C019469,18-25,Other,Atlanta,Returning,P9892,Home & Kitchen,391.77,30,274.24,1,274.24,PayPal,2025-12-01,5,0,0
T0068192,C020197,26-35,Male,Dallas,VIP,P1431,Clothing,69.15,10,62.24,1,62.24,Gift Card,2025-11-27,21,0,0
T0068193,C023528,46-55,Male,Miami,Returning,P5403,Sports,595.0,60,238.0,1,238.0,Cash,2025-11-24,17,0,0
T0068194,C002241,46-55,Other,Dallas,VIP,P1472,Electronics,1770.52,60,708.21,4,2832.84,Gift Card,2025-11-27,6,0,0
T0068195,C014533,36-45,Female,Chicago,Loyal,P8817,Beauty,194.29,30,136.0,1,136.0,Credit Card,2025-11-28,20,0,1
T0068196,C033008,18-25,Other,Phoenix,New,P8276,Groceries,52.49,25,39.37,1,39.37,Credit Card,2025-11-24,9,0,0
T0068197,C013684,36-45,Male,Los Angeles,Loyal,P3968,Books,54.65,25,40.99,1,40.99,PayPal,2025-11-24,4,0,0
T0068198,C019964,18-25,Male,Los Angeles,VIP,P9642,Electronics,1694.99,15,1440.74,1,1440.74,PayPal,2025-11-30,6,1,0
T0068199,C031545,26-35,Male,Atlanta,Loyal,P1126,Home & Kitchen,295.4,25,221.55,1,221.55,Gift Card,2025-11-27,10,0,0
T0068200,C027815,18-25,Male,Phoenix,New,P6321,Toys,82.84,25,62.13,1,62.13,Debit Card,2025-12-01,15,0,0
T0068201,C018351,36-45,Female,Phoenix,Returning,P7834,Sports,563.08,10,506.77,1,506.77,Cash,2025-11-27,3,0,0
T0068202,C021013,36-45,Male,Dallas,New,P4160,Electronics,361.34,50,180.67,1,180.67,Credit Card,2025-11-25,8,0,0
T0068203,C012013,26-35,Male,Dallas,Returning,P2937,Clothing,201.6,35,131.04,2,262.08,Cash,2025-11-28,7,0,1
T0068204,C012293,56+,Other,New York,New,P4899,Clothing,160.94,25,120.7,1,120.7,PayPal,2025-11-30,0,1,0
T0068205,C009913,46-55,Female,Chicago,Loyal,P8379,Footwear,256.67,30,179.67,1,179.67,Debit Card,2025-11-28,17,0,1
T0068206,C020916,46-55,Other,San Francisco,New,P4743,Toys,85.82,30,60.07,1,60.07,Cash,2025-11-28,10,0,1
T0068207,C013058,18-25,Female,New York,New,P6174,Toys,11.85,40,7.11,1,7.11,Cash,2025-11-30,8,1,0
T0068208,C030995,56+,Male,Atlanta,VIP,P6554,Electronics,171.52,15,145.79,1,145.79,Cash,2025-12-01,11,0,0
T0068209,C031154,26-35,Other,Phoenix,Returning,P6311,Electronics,2264.55,50,1132.28,1,1132.28,Gift Card,2025-11-27,19,0,0
T0068210,C019397,36-45,Female,Miami,VIP,P7161,Beauty,203.56,20,162.85,1,162.85,PayPal,2025-11-24,7,0,0
T0068211,C011838,56+,Male,Dallas,Loyal,P8166,Accessories,340.7,20,272.56,1,272.56,Credit Card,2025-11-30,4,1,0
T0068212,C010333,18-25,Female,Dallas,Returning,P5437,Toys,49.45,50,24.72,2,49.44,Cash,2025-11-29,4,1,0
T0068213,C026951,26-35,Female,Atlanta,Returning,P4438,Toys,174.03,25,130.52,2,261.04,Cash,2025-11-29,20,1,0
T0068214,C028974,26-35,Male,Atlanta,Returning,P6798,Sports,194.23,25,145.67,2,291.34,Debit Card,2025-11-24,2,0,0
T0068215,C004138,46-55,Female,Houston,New,P9227,Beauty,55.77,30,39.04,2,78.08,Debit Card,2025-12-01,8,0,0
T0068216,C024927,46-55,Male,Dallas,VIP,P5798,Clothing,87.91,15,74.72,1,74.72,PayPal,2025-11-28,15,0,1
T0068217,C018867,56+,Male,Seattle,New,P9501,Footwear,101.43,50,50.72,1,50.72,Debit Card,2025-11-30,22,1,0
T0068218,C016747,46-55,Male,Houston,Returning,P4549,Toys,197.22,25,147.92,1,147.92,Debit Card,2025-11-25,2,0,0
T0068219,C015815,26-35,Other,Atlanta,New,P1676,Footwear,212.03,35,137.82,1,137.82,Gift Card,2025-11-25,13,0,0
T0068220,C022544,46-55,Female,New York,VIP,P1208,Home & Kitchen,219.08,30,153.36,1,153.36,Cash,2025-11-27,14,0,0
T0068221,C007985,56+,Male,Miami,Returning,P5505,Electronics,1558.02,40,934.81,1,934.81,Mobile Wallet,2025-11-26,1,0,0
T0068222,C018788,18-25,Male,Houston,Returning,P1309,Electronics,838.78,20,671.02,2,1342.04,Debit Card,2025-11-24,7,0,0
T0068223,C023552,46-55,Other,Seattle,Returning,P4744,Beauty,112.88,25,84.66,1,84.66,Cash,2025-11-24,11,0,0
T0068224,C018780,26-35,Male,Dallas,Returning,P8992,Beauty,54.95,20,43.96,2,87.92,Mobile Wallet,2025-11-30,9,1,0
T0068225,C026516,36-45,Other,Houston,Returning,P1965,Footwear,135.07,30,94.55,1,94.55,PayPal,2025-11-30,8,1,0
T0068226,C008806,36-45,Male,Houston,Returning,P7163,Footwear,307.03,25,230.27,2,460.54,Cash,2025-11-26,19,0,0
T0068227,C025546,46-55,Other,Dallas,Returning,P2598,Beauty,94.75,30,66.32,1,66.32,Mobile Wallet,2025-11-29,23,1,0
T0068228,C002620,26-35,Other,Dallas,Loyal,P7088,Footwear,289.53,10,260.58,1,260.58,Debit Card,2025-11-29,13,1,0
T0068229,C021159,18-25,Male,Houston,Loyal,P2695,Groceries,28.45,15,24.18,2,48.36,Credit Card,2025-11-27,10,0,0
T0068230,C022466,36-45,Other,Miami,VIP,P9832,Books,34.17,35,22.21,1,22.21,Credit Card,2025-11-28,15,0,1
T0068231,C014994,26-35,Other,Houston,Returning,P8706,Toys,186.35,60,74.54,1,74.54,Gift Card,2025-12-01,7,0,0
T0068232,C032981,18-25,Female,San Francisco,New,P2857,Beauty,32.94,20,26.35,1,26.35,Mobile Wallet,2025-11-24,19,0,0
T0068233,C023807,56+,Other,Dallas,New,P6932,Accessories,214.12,30,149.88,1,149.88,Gift Card,2025-11-28,10,0,1
T0068234,C023266,18-25,Female,Chicago,Loyal,P4954,Clothing,230.34,25,172.76,1,172.76,Debit Card,2025-11-29,21,1,0
T0068235,C022925,56+,Male,Chicago,Returning,P5830,Books,20.07,10,18.06,1,18.06,Credit Card,2025-11-27,7,0,0
T0068236,C032780,36-45,Male,Seattle,New,P8143,Footwear,31.86,15,27.08,4,108.32,Credit Card,2025-12-01,21,0,0
T0068237,C022162,36-45,Male,Miami,Returning,P9010,Toys,251.23,15,213.55,1,213.55,Gift Card,2025-11-27,9,0,0
T0068238,C006435,56+,Female,Seattle,Loyal,P5250,Beauty,42.51,25,31.88,2,63.76,Cash,2025-11-29,0,1,0
T0068239,C034696,56+,Female,Houston,Returning,P3156,Beauty,158.55,15,134.77,2,269.54,Debit Card,2025-11-27,7,0,0
T0068240,C004091,56+,Female,Chicago,Loyal,P8868,Clothing,195.62,35,127.15,1,127.15,Mobile Wallet,2025-11-25,9,0,0
T0068241,C014401,46-55,Male,Atlanta,New,P4603,Electronics,2126.61,35,1382.3,1,1382.3,Debit Card,2025-11-26,1,0,0
T0068242,C017551,56+,Other,Seattle,New,P8089,Sports,283.23,20,226.58,1,226.58,Credit Card,2025-11-25,5,0,0
T0068243,C030916,36-45,Female,Houston,Loyal,P3664,Toys,114.32,35,74.31,1,74.31,Gift Card,2025-11-25,22,0,0
T0068244,C030096,18-25,Other,Phoenix,New,P9664,Accessories,487.08,20,389.66,2,779.32,PayPal,2025-11-26,0,0,0
T0068245,C016519,36-45,Other,Phoenix,Returning,P3373,Books,10.11,60,4.04,2,8.08,Mobile Wallet,2025-11-30,2,1,0
T0068246,C017925,36-45,Male,Chicago,New,P3705,Electronics,1653.41,25,1240.06,1,1240.06,Cash,2025-11-24,16,0,0
T0068247,C022900,46-55,Female,Houston,Loyal,P9079,Sports,427.15,30,299.0,2,598.0,Gift Card,2025-11-24,15,0,0
T0068248,C021914,36-45,Male,Dallas,Returning,P9633,Sports,82.22,20,65.78,2,131.56,Cash,2025-11-26,9,0,0
T0068249,C013866,36-45,Other,Dallas,Loyal,P1615,Books,36.38,25,27.29,1,27.29,Cash,2025-11-30,11,1,0
T0068250,C006876,36-45,Female,San Francisco,New,P1960,Beauty,48.7,50,24.35,2,48.7,Credit Card,2025-11-24,21,0,0
T0068251,C008106,18-25,Other,Seattle,New,P8823,Home & Kitchen,425.15,25,318.86,2,637.72,Gift Card,2025-11-29,5,1,0
T0068252,C004606,18-25,Female,Phoenix,New,P8789,Home & Kitchen,1146.6,25,859.95,1,859.95,Debit Card,2025-11-27,9,0,0
T0068253,C014622,46-55,Male,Phoenix,Returning,P4496,Toys,142.15,5,135.04,2,270.08,Debit Card,2025-11-25,4,0,0
T0068254,C003583,46-55,Other,Phoenix,Loyal,P2551,Electronics,1528.93,25,1146.7,2,2293.4,Gift Card,2025-11-29,14,1,0
T0068255,C034925,46-55,Female,New York,New,P9431,Electronics,1908.52,50,954.26,3,2862.78,Mobile Wallet,2025-11-28,21,0,1
T0068256,C013610,36-45,Female,Miami,New,P7496,Electronics,852.11,35,553.87,1,553.87,Credit Card,2025-11-24,18,0,0
T0068257,C009496,46-55,Other,Houston,Returning,P2622,Footwear,290.4,25,217.8,1,217.8,Cash,2025-11-28,13,0,1
T0068258,C005373,26-35,Female,Chicago,Loyal,P6388,Sports,597.27,40,358.36,1,358.36,Credit Card,2025-12-01,22,0,0
T0068259,C012213,36-45,Other,Phoenix,Returning,P6343,Books,67.3,40,40.38,1,40.38,Credit Card,2025-11-24,21,0,0
T0068260,C006861,26-35,Male,Houston,New,P3466,Home & Kitchen,768.06,20,614.45,1,614.45,PayPal,2025-11-30,2,1,0
T0068261,C027970,56+,Female,Dallas,Returning,P8259,Toys,95.17,40,57.1,1,57.1,PayPal,2025-11-29,3,1,0
T0068262,C006633,26-35,Female,Dallas,New,P1928,Footwear,77.47,40,46.48,1,46.48,Cash,2025-12-01,11,0,0
T0068263,C029652,46-55,Female,San Francisco,Loyal,P4832,Home & Kitchen,753.3,20,602.64,2,1205.28,Mobile Wallet,2025-11-30,10,1,0
T0068264,C027498,18-25,Female,Seattle,Returning,P6621,Books,32.7,25,24.52,1,24.52,Credit Card,2025-11-25,15,0,0
T0068265,C009136,56+,Male,Houston,New,P3658,Clothing,144.6,10,130.14,2,260.28,Credit Card,2025-11-25,1,0,0
T0068266,C023362,56+,Other,New York,New,P6458,Footwear,189.56,35,123.21,1,123.21,Debit Card,2025-12-01,0,0,0
T0068267,C005996,18-25,Male,Miami,New,P5577,Accessories,16.6,30,11.62,1,11.62,Cash,2025-11-25,5,0,0
T0068268,C029858,46-55,Male,Houston,New,P8585,Beauty,106.46,40,63.88,2,127.76,Credit Card,2025-11-25,6,0,0
T0068269,C013561,26-35,Female,Los Angeles,New,P2678,Books,49.61,25,37.21,1,37.21,Mobile Wallet,2025-11-24,19,0,0
T0068270,C006548,26-35,Female,New York,VIP,P3082,Footwear,96.9,35,62.99,1,62.99,Cash,2025-11-27,18,0,0
T0068271,C001974,56+,Female,New York,Loyal,P2313,Groceries,11.37,10,10.23,1,10.23,Credit Card,2025-11-24,12,0,0
T0068272,C009700,56+,Female,Los Angeles,Returning,P9842,Accessories,80.46,25,60.34,1,60.34,PayPal,2025-11-30,9,1,0
T0068273,C033903,18-25,Male,Atlanta,Returning,P3009,Home & Kitchen,1015.78,5,964.99,1,964.99,Mobile Wallet,2025-11-29,16,1,0
T0068274,C016287,26-35,Male,Dallas,Returning,P3565,Toys,55.87,40,33.52,1,33.52,Gift Card,2025-11-25,7,0,0
T0068275,C014319,26-35,Other,Houston,New,P8273,Beauty,196.36,25,147.27,1,147.27,Credit Card,2025-11-26,0,0,0
T0068276,C006175,56+,Other,Phoenix,Loyal,P3868,Beauty,55.32,20,44.26,1,44.26,Credit Card,2025-11-27,21,0,0
T0068277,C009404,26-35,Male,Los Angeles,New,P7468,Clothing,169.68,40,101.81,1,101.81,PayPal,2025-12-01,22,0,0
T0068278,C028644,26-35,Other,Chicago,New,P2506,Accessories,296.86,30,207.8,1,207.8,Credit Card,2025-11-25,5,0,0
T0068279,C021356,18-25,Female,New York,New,P4067,Books,88.28,25,66.21,2,132.42,Cash,2025-11-26,11,0,0
T0068280,C009260,18-25,Female,Chicago,Loyal,P1407,Electronics,374.08,25,280.56,1,280.56,PayPal,2025-11-30,12,1,0
T0068281,C032808,18-25,Male,Los Angeles,Returning,P7568,Electronics,1579.66,20,1263.73,2,2527.46,Credit Card,2025-11-28,21,0,1
T0068282,C006259,46-55,Female,Phoenix,Loyal,P3991,Footwear,238.52,40,143.11,1,143.11,Credit Card,2025-11-29,11,1,0
T0068283,C000112,18-25,Other,Miami,VIP,P2396,Accessories,470.48,25,352.86,1,352.86,PayPal,2025-11-29,4,1,0
T0068284,C003621,26-35,Female,Miami,New,P3870,Footwear,141.69,20,113.35,1,113.35,PayPal,2025-11-28,14,0,1
T0068285,C029136,46-55,Other,Atlanta,New,P9409,Beauty,159.7,35,103.8,2,207.6,Gift Card,2025-11-24,9,0,0
T0068286,C018576,36-45,Male,Seattle,Loyal,P1949,Groceries,158.72,40,95.23,1,95.23,Cash,2025-11-28,6,0,1
T0068287,C031404,56+,Female,Phoenix,New,P1445,Sports,500.82,50,250.41,3,751.23,Credit Card,2025-11-27,19,0,0
T0068288,C004950,18-25,Other,Chicago,VIP,P3692,Toys,97.31,10,87.58,1,87.58,Mobile Wallet,2025-11-24,22,0,0
T0068289,C000627,26-35,Female,New York,Returning,P5482,Beauty,90.25,30,63.18,1,63.18,Mobile Wallet,2025-11-29,3,1,0
T0068290,C023348,26-35,Other,Atlanta,Loyal,P7216,Home & Kitchen,952.46,15,809.59,1,809.59,Credit Card,2025-11-24,1,0,0
T0068291,C016762,18-25,Male,Chicago,Loyal,P8655,Clothing,183.29,20,146.63,1,146.63,Gift Card,2025-11-26,20,0,0
T0068292,C034268,18-25,Female,New York,Returning,P2795,Groceries,22.63,15,19.24,1,19.24,Debit Card,2025-11-25,6,0,0
T0068293,C019118,56+,Other,Dallas,Returning,P9668,Sports,187.55,15,159.42,2,318.84,PayPal,2025-12-01,4,0,0
T0068294,C002432,56+,Male,Houston,New,P8136,Accessories,331.67,30,232.17,1,232.17,PayPal,2025-11-25,5,0,0
T0068295,C017956,46-55,Other,Houston,New,P4293,Toys,121.89,30,85.32,1,85.32,Gift Card,2025-11-27,11,0,0
T0068296,C016119,26-35,Female,San Francisco,Loyal,P1862,Toys,193.46,25,145.1,3,435.3,Credit Card,2025-11-29,11,1,0
T0068297,C003479,26-35,Female,Houston,Returning,P4292,Beauty,245.13,15,208.36,1,208.36,Gift Card,2025-11-27,9,0,0
T0068298,C003753,46-55,Female,New York,Returning,P9614,Books,105.98,15,90.08,1,90.08,Cash,2025-11-28,19,0,1
T0068299,C024939,56+,Other,Phoenix,Returning,P3192,Footwear,104.37,20,83.5,1,83.5,Cash,2025-11-28,14,0,1
T0068300,C026811,36-45,Male,Phoenix,Returning,P8814,Accessories,66.72,30,46.7,1,46.7,Gift Card,2025-11-26,15,0,0
T0068301,C026908,26-35,Female,Chicago,New,P7841,Groceries,143.52,35,93.29,1,93.29,Gift Card,2025-11-29,18,1,0
T0068302,C021677,36-45,Other,Atlanta,Loyal,P1869,Footwear,40.02,10,36.02,1,36.02,Mobile Wallet,2025-11-28,23,0,1
T0068303,C034018,26-35,Female,San Francisco,New,P8153,Beauty,98.85,30,69.19,1,69.19,Cash,2025-11-29,19,1,0
T0068304,C005064,18-25,Male,Seattle,New,P8862,Books,24.84,40,14.9,1,14.9,Credit Card,2025-11-28,21,0,1
T0068305,C020615,46-55,Female,Atlanta,Returning,P5602,Clothing,23.02,50,11.51,1,11.51,Mobile Wallet,2025-11-30,9,1,0
T0068306,C013688,26-35,Male,Houston,New,P9962,Sports,478.99,30,335.29,1,335.29,Gift Card,2025-11-28,6,0,1
T0068307,C016262,56+,Female,Seattle,Returning,P9769,Clothing,253.14,35,164.54,1,164.54,Credit Card,2025-11-28,11,0,1
T0068308,C024775,46-55,Other,Los Angeles,Returning,P4423,Groceries,49.17,15,41.79,2,83.58,Mobile Wallet,2025-11-30,8,1,0
T0068309,C010202,36-45,Female,Dallas,Returning,P3991,Books,58.06,10,52.25,1,52.25,Cash,2025-11-28,2,0,1
T0068310,C009569,26-35,Other,New York,New,P7335,Home & Kitchen,778.17,15,661.44,2,1322.88,Credit Card,2025-12-01,7,0,0
T0068311,C015836,18-25,Male,Dallas,Returning,P2260,Sports,239.32,30,167.52,1,167.52,Debit Card,2025-11-30,16,1,0
T0068312,C015788,46-55,Female,Seattle,Returning,P5816,Books,103.3,10,92.97,1,92.97,Credit Card,2025-11-26,12,0,0
T0068313,C013817,56+,Male,Los Angeles,Returning,P6452,Toys,178.49,20,142.79,1,142.79,Gift Card,2025-12-01,0,0,0
T0068314,C025230,18-25,Other,New York,New,P3298,Home & Kitchen,433.49,30,303.44,1,303.44,Mobile Wallet,2025-11-25,2,0,0
T0068315,C018089,56+,Male,New York,Returning,P2474,Toys,246.98,25,185.24,1,185.24,Credit Card,2025-12-01,23,0,0
T0068316,C028142,18-25,Other,Atlanta,Returning,P9901,Books,22.51,30,15.76,2,31.52,Cash,2025-11-27,15,0,0
T0068317,C022905,36-45,Other,New York,Loyal,P2864,Accessories,63.89,20,51.11,1,51.11,Gift Card,2025-11-30,6,1,0
